origen,destino,tipo,relacion_original,negada,documento_id,documento_fecha,frase_evidencia
Congreso,La Zarzuela,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,El Congreso,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,El Congreso,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,General Armada,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,General Armada,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,Jujem,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,Jujem,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,La Zarzuela,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Diputados,La Zarzuela,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,General Armada,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,General Armada,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,Jujem,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,Jujem,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,La Zarzuela,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
El Congreso,La Zarzuela,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
General Armada,Jujem,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
General Armada,Jujem,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
General Armada,La Zarzuela,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
General Armada,La Zarzuela,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Jujem,La Zarzuela,SOLICITA,SOLICITA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
Jujem,La Zarzuela,MENCIONA,MENCIONA,False,1821,1982-04-30,"El letrado insiste en un punto que considera fundamental: El General ARMADA, antes de su mediación en el Congreso, solicitó permiso de la Zarzuela y de la JUJEM que le fue concedido, y cumplió con exactitud los límites que se le imponen, y que son: poner un avión a disposición de los asaltantes al Congreso y — gestionar la liberación de los Diputados a título personal."
General Juste,La Zarzuela,LLAMA,LLAMA_A,False,1821,1982-04-30,"Llegado a la DAC el General JUSTE, es invitado a participar en la reunión, y allí permanece sin coartar su autoridad, hasta que cerciorado —por la llamada a la Zarzuela del General JUSTE—, de que S.M."
DOC_1821,General Juste,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
Congreso,Mandos,ORDENA,RECIBE_ORDEN,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
DOC_1821,Mandos,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
Congreso,Mandos,CONOCE,CONOCE,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
Congreso,Servicio,ORDENA,RECIBE_ORDEN,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
DOC_1821,Servicio,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
Congreso,Servicio,CONOCE,CONOCE,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
Mandos,Servicio,ORDENA,RECIBE_ORDEN,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
Mandos,Servicio,CONOCE,CONOCE,False,1821,1982-04-30,"Su defendido recibe la primera noticia cuando es obligado a subir a un autobús del Cuerpo, para cumplimentar un servicio que desconoce, a las órdenes de sus mandos naturales; en su opinión, el 95% de la fuerza que llegó al Congreso, iba engañada."
El Congreso,General Aramburu,NIEGA,NIEGA,False,1821,1982-04-30,"Seguidamente negó que su defendido estuviese implicado en el incidente con el General ARAMBURU -subida y posterior bajada de Guardias de los autobuses aparcados en el Congreso, y su supuestas amenazas al General- y en este sentido aporta diversos testimonios, para finalizar afirmando que las dudas -sirven para procesar, pero no producen condena."
DOC_1821,General Aramburu,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
El Congreso,Guardias,NIEGA,NIEGA,False,1821,1982-04-30,"Seguidamente negó que su defendido estuviese implicado en el incidente con el General ARAMBURU -subida y posterior bajada de Guardias de los autobuses aparcados en el Congreso, y su supuestas amenazas al General- y en este sentido aporta diversos testimonios, para finalizar afirmando que las dudas -sirven para procesar, pero no producen condena."
DOC_1821,Guardias,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
General Aramburu,Guardias,NIEGA,NIEGA,False,1821,1982-04-30,"Seguidamente negó que su defendido estuviese implicado en el incidente con el General ARAMBURU -subida y posterior bajada de Guardias de los autobuses aparcados en el Congreso, y su supuestas amenazas al General- y en este sentido aporta diversos testimonios, para finalizar afirmando que las dudas -sirven para procesar, pero no producen condena."
General Torres Rojas,La Defensa,SOLICITA,SOLICITA,False,1821,1982-04-30,El Presidente solicita del General CALZADA se ciña al tema de la defensa del General TORRES ROJAS.
DOC_1821,La Defensa,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
General Torres Rojas,Presidente,SOLICITA,SOLICITA,False,1821,1982-04-30,El Presidente solicita del General CALZADA se ciña al tema de la defensa del General TORRES ROJAS.
La Defensa,Presidente,SOLICITA,SOLICITA,False,1821,1982-04-30,El Presidente solicita del General CALZADA se ciña al tema de la defensa del General TORRES ROJAS.
CESID,Coronel Manchado,MENCIONA,MENCIONA,False,1821,1982-04-30,"Menciona por orden las confidencias de ARMADA a MILANS en Valencia, la presencia de CORTINA en la c/ Pintor Juan Gris y el hecho de que GOMEZ IGLESIAS avala a TEJERO ante el Coronel MANCHADO, enfatizando sobre su pertenencia al CESID."
DOC_1821,CESID,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
DOC_1821,Coronel Manchado,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
CESID,Juan,MENCIONA,MENCIONA,False,1821,1982-04-30,"Menciona por orden las confidencias de ARMADA a MILANS en Valencia, la presencia de CORTINA en la c/ Pintor Juan Gris y el hecho de que GOMEZ IGLESIAS avala a TEJERO ante el Coronel MANCHADO, enfatizando sobre su pertenencia al CESID."
DOC_1821,Juan,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
CESID,Valencia,MENCIONA,MENCIONA,False,1821,1982-04-30,"Menciona por orden las confidencias de ARMADA a MILANS en Valencia, la presencia de CORTINA en la c/ Pintor Juan Gris y el hecho de que GOMEZ IGLESIAS avala a TEJERO ante el Coronel MANCHADO, enfatizando sobre su pertenencia al CESID."
DOC_1821,Valencia,MENCIONA,MENCIONA_DOCUMENTO,False,1821,1982-04-30,
Coronel Manchado,Juan,MENCIONA,MENCIONA,False,1821,1982-04-30,"Menciona por orden las confidencias de ARMADA a MILANS en Valencia, la presencia de CORTINA en la c/ Pintor Juan Gris y el hecho de que GOMEZ IGLESIAS avala a TEJERO ante el Coronel MANCHADO, enfatizando sobre su pertenencia al CESID."
